,Nup,Ndn
163,0.8799576637417831,0.9704683589754252
164,0.8839035233499196,0.9679928314425882
165,0.8880017039919942,0.9648304692341384
166,0.892107061055334,0.9610858783085829
167,0.8960783979299998,0.9568569190158296
168,0.8997842379137957,0.9522299809910443
169,0.9031065364017251,0.9472797135781438
170,0.9059409840187603,0.9420718994792522
171,0.9081940674162486,0.9366665419372298
172,0.9097790592299644,0.9311184245373924
173,0.9106140731505301,0.925474459558396
174,0.9106248228862533,0.9197696336325745
175,0.9097524503091101,0.9140247862256166
176,0.9079642221108902,0.9082487906494412
177,0.9052630376742385,0.9024453919374364
178,0.9016919731994374,0.8966223722453817
179,0.8973320069230984,0.8907994561119585
180,0.8922940582695865,0.8850119980222783
181,0.8867085493976145,0.8793096378977632
182,0.880716193182085,0.8737512276013355
183,0.8744625023343053,0.8683983887526376
184,0.8680961804649843,0.8633095226769942
185,0.8617697360709634,0.8585347357174007
186,0.8556397515327122,0.8541111036950745
187,0.8498648086908985,0.8500578494121299
188,0.8446002339794222,0.8463721483764441
189,0.8399901981412651,0.8430275031323488
190,0.8361584256898743,0.8399767131648341
191,0.8331990444919296,0.8371601161896348
192,0.8311689795411124,0.8345173224641514
193,0.8300830543086853,0.8319989062801249
194,0.8299126645716709,0.829574216660526
195,0.8305883528625085,0.8272333508369407
196,0.8320059877102735,0.8249840033693604
197,0.8340353979576316,0.8228462681720944
198,0.8365298984747436,0.8208487208582286
199,0.8393351844149816,0.8190276188793771
200,0.8422967067692821,0.8174285341066796
