,Nup,Ndn
142,1.524449734455076,1.5179515687700254
143,1.5245309003696454,1.5077581244563905
144,1.5289144822158238,1.4983004760849454
145,1.5364390168727518,1.4904109349105898
146,1.545572408751691,1.484821146152768
147,1.554806667902353,1.4819466174125238
148,1.5629766772034381,1.481704773209474
149,1.5694067073429951,1.4834915401818618
150,1.573802445061363,1.4864248638243676
151,1.5759600677527714,1.489774526832397
152,1.5755335623687639,1.4932957904441577
153,1.5720663542449436,1.4972330701705185
154,1.5652614056055467,1.5020489241784518
155,1.5552882998307282,1.5081063616353199
156,1.542958756176322,1.5154401130610908
157,1.5297031541430597,1.5236581821927897
158,1.5173083316923797,1.5320380926092703
159,1.5074465389709277,1.5398143032728877
160,1.501205543789462,1.546478197115043
161,1.4988749371813752,1.5518987806551514
162,1.5000247727924247,1.5562515375722457
