Ndn	    12.4	    0.28425763	    0.23482242	    0.24233456	    0.35253043	    0.61945575
Ndn	    12.6	    0.28480845	    0.23609505	    0.24583188	     0.3550738	    0.62104507
Ndn	    12.8	    0.28535929	     0.2374609	    0.24903143	    0.35786919	    0.62251588
Ndn	      13	    0.28575221	    0.23908018	     0.2519913	    0.36090029	    0.62385026
Ndn	    13.2	    0.28593902	    0.24097079	    0.25491339	    0.36400394	    0.62506931
Ndn	    13.4	    0.28595397	     0.2430913	    0.25789485	    0.36703306	    0.62620764
Ndn	    13.6	    0.28584544	    0.24536963	    0.26091412	     0.3699194	    0.62730455
Ndn	    13.8	    0.28568263	    0.24766511	    0.26398836	     0.3726369	    0.62837692
Ndn	      14	     0.2855446	    0.24984645	    0.26717926	    0.37516884	    0.62939949
Ndn	    14.2	    0.28549588	    0.25190142	    0.27045795	    0.37753777	    0.63033988
Ndn	    14.4	    0.28558571	    0.25390244	    0.27369924	    0.37981865	    0.63118393
Ndn	    14.6	     0.2858235	    0.25590276	    0.27681858	    0.38206464	    0.63194708
Ndn	    14.8	    0.28614044	    0.25792878	    0.27982927	    0.38425483	    0.63268262
Ndn	      15	    0.28643553	    0.26002669	    0.28274037	     0.3863586	    0.63344531
Ndn	    15.2	    0.28663864	    0.26225893	    0.28548569	    0.38841752	    0.63424367
Ndn	    15.4	    0.28669235	    0.26465143	    0.28802567	    0.39052361	    0.63504442
Ndn	    15.6	    0.28654563	    0.26717015	    0.29043692	    0.39272347	    0.63580914
Ndn	    15.8	    0.28618822	    0.26977278	    0.29283706	    0.39499395	    0.63651407
Ndn	      16	    0.28568688	    0.27241566	    0.29528706	    0.39730076	    0.63715853
Ndn	    16.2	     0.2851932	    0.27496737	    0.29780961	    0.39963008	    0.63775825
Ndn	    16.4	    0.28487706	    0.27722299	    0.30042687	    0.40197201	    0.63833505
Ndn	    16.6	    0.28483578	    0.27905564	    0.30313424	    0.40429947	    0.63893119
Ndn	    16.8	    0.28507282	    0.28052331	    0.30585488	    0.40658251	    0.63960228
Ndn	      17	    0.28552507	    0.28180854	    0.30847716	    0.40882205	    0.64037047
Ndn	    17.2	    0.28610813	    0.28307033	    0.31094413	    0.41104375	    0.64120059
Ndn	    17.4	    0.28675668	    0.28438819	    0.31326694	    0.41324873	    0.64203714
Ndn	    17.6	    0.28742549	    0.28580532	    0.31547017	    0.41540295	    0.64285037
Ndn	    17.8	    0.28808027	    0.28733703	    0.31758476	    0.41746655	    0.64363456
Ndn	      18	    0.28872183	    0.28891902	    0.31967354	     0.4194147	    0.64439439
Ndn	    18.2	    0.28939125	    0.29042073	    0.32178883	     0.4212765	    0.64512345
Ndn	    18.4	    0.29011582	     0.2917606	    0.32392446	    0.42313281	    0.64579854
Ndn	    18.6	    0.29086599	    0.29297584	    0.32605998	    0.42503737	    0.64639741
Ndn	    18.8	    0.29158498	    0.29416339	     0.3282207	    0.42697023	    0.64690829
Ndn	      19	    0.29224209	    0.29539663	     0.3304409	    0.42889085	    0.64732483
Ndn	    19.2	    0.29282916	    0.29673082	    0.33267566	    0.43082511	     0.6476274
Ndn	    19.4	     0.2933304	     0.2982304	    0.33480971	    0.43283529	    0.64780529
Ndn	    19.6	    0.29373232	    0.29992242	    0.33678828	     0.4348936	     0.6479025
Ndn	    19.8	    0.29404921	    0.30174855	    0.33870748	    0.43686427	    0.64799693
Ndn	      20	     0.2943218	    0.30359426	     0.3407396	     0.4386303	    0.64813182
