Linkdim	       0	1
Linkdim	     0.2	100
Linkdim	     0.4	100
Linkdim	     0.6	100
Linkdim	     0.8	100
Linkdim	       1	100
Linkdim	     1.2	100
Linkdim	     1.4	100
Linkdim	     1.6	100
Linkdim	     1.8	100
Linkdim	       2	100
Linkdim	     2.2	100
Linkdim	     2.4	100
Linkdim	     2.6	100
Linkdim	     2.8	100
Linkdim	       3	100
Linkdim	     3.2	100
Linkdim	     3.4	100
Linkdim	     3.6	100
Linkdim	     3.8	100
Linkdim	       4	100
Linkdim	     4.2	100
Linkdim	     4.4	100
Linkdim	     4.6	100
Linkdim	     4.8	100
Linkdim	       5	100
Linkdim	     5.2	100
Linkdim	     5.4	100
Linkdim	     5.6	100
Linkdim	     5.8	100
Linkdim	       6	100
Linkdim	     6.2	100
Linkdim	     6.4	100
Linkdim	     6.6	100
Linkdim	     6.8	100
Linkdim	       7	100
Linkdim	     7.2	100
Linkdim	     7.4	100
Linkdim	     7.6	100
Linkdim	     7.8	100
Linkdim	       8	100
Linkdim	     8.2	100
Linkdim	     8.4	100
Linkdim	     8.6	100
Linkdim	     8.8	100
Linkdim	       9	100
Linkdim	     9.2	100
Linkdim	     9.4	100
Linkdim	     9.6	100
Linkdim	     9.8	100
Linkdim	      10	100
Linkdim	    10.2	100
Linkdim	    10.4	100
Linkdim	    10.6	100
Linkdim	    10.8	100
Linkdim	      11	100
Linkdim	    11.2	100
Linkdim	    11.4	100
Linkdim	    11.6	100
Linkdim	    11.8	100
Linkdim	      12	100
Linkdim	    12.2	100
Linkdim	    12.4	100
Linkdim	    12.6	100
Linkdim	    12.8	100
Linkdim	      13	100
Linkdim	    13.2	100
Linkdim	    13.4	100
Linkdim	    13.6	100
Linkdim	    13.8	100
Linkdim	      14	100
Linkdim	    14.2	100
Linkdim	    14.4	100
Linkdim	    14.6	100
Linkdim	    14.8	100
Linkdim	      15	100
Linkdim	    15.2	100
Linkdim	    15.4	100
Linkdim	    15.6	100
Linkdim	    15.8	100
Linkdim	      16	100
Linkdim	    16.2	100
Linkdim	    16.4	100
Linkdim	    16.6	100
Linkdim	    16.8	100
Linkdim	      17	100
Linkdim	    17.2	100
Linkdim	    17.4	100
Linkdim	    17.6	100
Linkdim	    17.8	100
Linkdim	      18	100
Linkdim	    18.2	100
Linkdim	    18.4	100
Linkdim	    18.6	100
Linkdim	    18.8	100
Linkdim	      19	100
Linkdim	    19.2	100
Linkdim	    19.4	100
Linkdim	    19.6	100
Linkdim	    19.8	100
Linkdim	      20	100
