,0,1,2,3,4,5,6,7,8,9
23,0.4684128619424404,0.4075633568051474,0.47000195876877837,0.4768814103980768,0.544781515302608,0.45521849059770053,0.5231185949894096,0.5299980466187084,0.5924366489590869,0.5315871438217934
24,0.4634857500850613,0.4080930724253038,0.470476057287999,0.47201489331741425,0.5390857646986295,0.4609142413136175,0.5279851122390171,0.529523948268432,0.591906933139466,0.5365142554797079
25,0.458802028182156,0.4087944279694592,0.4711838235892884,0.46683543832979074,0.5333146538553807,0.4666853523092664,0.5331645673463342,0.528816182086837,0.5912055774961104,0.5411979772834126
26,0.45385198499539076,0.40905352378840065,0.47251303695147395,0.46211311613485617,0.5277338066581023,0.47226619969772615,0.5378868895903961,0.527486968773778,0.5909464816806056,0.5461480204736145
27,0.4484360251412892,0.4085994258602626,0.47441890906568623,0.45825506972991525,0.5227021759991338,0.47729783054903496,0.5417449359887248,0.5255810966529527,0.5914005796978126,0.5515639804167862
28,0.4426136209440898,0.40749340523860084,0.4764601900858137,0.45519287663874897,0.5185690811432212,0.48143092554857053,0.5448071290537491,0.5235398156066838,0.5925066004645924,0.5573863847591035
29,0.4364538559532665,0.4058682101892395,0.47822912956639435,0.45272259424664957,0.5155803299697821,0.48441967678576264,0.5472774114327085,0.5217708761129638,0.5941317956846496,0.5635461499206222
30,0.4299425933734743,0.40377512830195816,0.47962690834572297,0.4507827429674753,0.5138240352872248,0.4861759714440593,0.5492172627258325,0.5203730973475857,0.5962248777494055,0.5700574126778896
31,0.42308947277804315,0.40123622648619706,0.4807700250518662,0.44940364117983517,0.5132160069295598,0.48678399969615316,0.5505963645510077,0.5192299806789767,0.598763779744402,0.5769105334525547
32,0.4160755601705799,0.39837294442639587,0.4817308413569453,0.4485104818274441,0.5135366520785677,0.48646335439022165,0.5514895239480346,0.5182691644185342,0.6016270619839003,0.5839244462397161
33,0.4092869464388739,0.3954583505057573,0.48239991355183287,0.44785270794046894,0.5145100944012302,0.48548991192346114,0.5521472978626711,0.5176000922513072,0.6045416560757216,0.5907130601426039
34,0.4031766152689279,0.3928311449589601,0.4825710608535016,0.44711464808561596,0.515878927195615,0.4841210790744975,0.5528853577101301,0.5174289449422438,0.607168861765701,0.5968233914557326
35,0.39805321724006937,0.3907401768956504,0.4821340364311154,0.4460815562411832,0.5174361808722616,0.48256382547385673,0.5539184495175449,0.5178659693276131,0.6092598299206514,0.6019467895762325
36,0.39399723111099255,0.3892675359281128,0.48116503648759024,0.4447168413644027,0.5190253301040371,0.4809746764268175,0.5552831643600545,0.5188349692368669,0.6107324709105455,0.606002775727665
37,0.3909758545343528,0.38839521701789625,0.4798093052434098,0.4430952130390039,0.5205465937145524,0.4794534130465635,0.5569047926953882,0.5201907004909831,0.6116047897683375,0.6090241522518799
38,0.38897928948645777,0.38810498679933003,0.47810251626189415,0.44127341172751366,0.5219689263941805,0.4780310805844444,0.558726594087799,0.5218974895534187,0.6118950198662827,0.6110207171791545
39,0.3879786964703524,0.38836510207742714,0.47599283109156504,0.4392541697785992,0.5232992790223409,0.4767007281345236,0.5607458361910912,0.5240071748781243,0.6116349044136071,0.6120213100206817
40,0.3877653179223652,0.3890219759990227,0.47358466684973244,0.43709819146877804,0.524506713172742,0.47549329412113084,0.5629018147134702,0.5264153393325159,0.610978030281851,0.6122346883585077
41,0.3879114853566469,0.38975604131113006,0.4712955721184573,0.4350489819415178,0.5254914411789741,0.47450856621654475,0.564951024486298,0.5287044343093591,0.6102439647465396,0.6120885207010224
42,0.38794664393145173,0.39018856145888414,0.46967760330061853,0.4334937827937586,0.5261572788078324,0.47384272866619065,0.56650622387728,0.5303224033704194,0.6098114443899728,0.6120533619174058
43,0.3875783149888295,0.3900472607296013,0.46906241128394394,0.4327587676317494,0.526501550647201,0.47349845690565107,0.5672412392364868,0.5309375955842928,0.6099527449529812,0.6124216906937521
44,0.3867560996622425,0.3892466307261851,0.46939057373336673,0.43291918546134417,0.5266052586951973,0.4733947489602391,0.5670808215229781,0.5306094332509556,0.6107533748512058,0.6132439059151481
45,0.3855789378683645,0.38785211031658795,0.4703336565829528,0.4337836506147734,0.5265495145600015,0.47345049322216226,0.5662163564002298,0.5296663504320505,0.6121478952163093,0.6144210676645314
46,0.3841939152471493,0.3860085539893775,0.4714968985237656,0.4350257635046488,0.5263761964274761,0.47362381147614996,0.5649742434854583,0.5285031084663407,0.6139914515416661,0.6158060902838949
47,0.38277136518377813,0.3839008718372826,0.47250609957597134,0.4363135306800417,0.5261186669790039,0.47388134100169316,0.563686476271895,0.5274939073759652,0.6160991337109132,0.6172286403644166
48,0.3815059903609809,0.3817368290201689,0.47301781466013604,0.4373566197401694,0.5258211138505341,0.47417889414006165,0.5626433871895838,0.5269821922696175,0.6182631765473039,0.6184940152064912
49,0.3805737620156058,0.37971241210158857,0.47278287112697087,0.4379281382328849,0.5255053315893117,0.47449467634612724,0.562071868698718,0.5272171358046323,0.6202875934806087,0.6194262435665905
50,0.38005885933584876,0.3779573994034729,0.4717592620188336,0.4379253620155858,0.5251388792614055,0.4748611285723097,0.5620746449361012,0.5282407449328532,0.6220426061887323,0.6199411462563567
